"V1","V2","V3","V4","V5","V6"
-8.67591508290086,2.89556607882987,-7.69509138471383,-8.18809811802962,-1.9250378034615,4.1036893434402
-3.75460012720717,-2.25659472649435,-3.08571571802469,-2.82983502281988,0.850502393573595,2.31775446837495
-4.96492801356861,-1.68386582962408,-5.33533595245616,-3.87640201087995,-1.01659902362092,3.77592720546609
-0.775536000944322,-4.4746391080428,-1.21426833743707,0.548937923315026,1.19316193127523,2.38840215980951
0.946820840408455,-4.01297934297419,1.954478687769,4.1597667498648,-0.167669766970013,2.54929959269021
0.785830291816863,-1.37844531895234,-0.232372823727939,-0.873751506968277,-0.867333847353794,1.88831040401106
2.95100917236516,-3.06796456969044,-0.50390176793681,1.02716700769399,-0.284755421178518,1.95778556924858
2.44907515003657,-1.72018161192627,1.95293731652745,2.80422678402439,-1.32272738047131,2.09730762479034
2.5789679823786,-1.79698349964777,2.91731999603745,2.26246232862219,-1.05674373342473,0.863895910850648
0.332874281853088,5.27043947618194,-0.311230602191172,-4.73925470512921,-0.953336748431278,-2.08795599067757
-2.24356223166201,2.92127545152052,-3.52526242309921,-7.08731740404804,0.181783529627088,-0.0898529730647745
-4.27366473706142,7.30343074660341,-4.0841488294808,-8.88136644601293,-1.23169617854661,-1.89222259699308
-1.1319065552296,6.09028167010518,-0.170511063173003,-5.19528055907207,-1.21355427107894,-2.39384987187898
-4.50425207430995,5.94184929464827,-5.19419744817987,-10.8144139925846,-1.21340137954796,-0.0498689923816823
-0.0277000205381103,3.28337030008003,2.11384800080012,0.000510007149385654,0.691091420815847,-4.13982694008664
-0.766022311525906,5.10088936140327,3.66595320895304,-0.353311659821074,-1.64547853705684,-3.55847299158816
0.523454843066431,3.8918111265171,1.27517405689415,0.0885077120698019,-0.891509139039515,-2.74042150493965
0.199738415514466,4.6473262063395,1.67159769701502,-0.147641980622059,0.133818647755233,-3.06110323173469
-0.00630418574306083,3.4601731306825,-1.60154004421346,-1.15200739567931,0.0306697010035707,-2.02698348166214
-2.36284869397008,7.20580665464479,-1.09625095418624,-4.91156570255892,-1.60809183401954,-3.47621010493791
3.17683801804482,1.0436939460693,6.0254520525014,4.83791670374695,0.639458644118959,-3.38285883469071
0.223370484541281,2.61105997226149,2.78856491225636,2.38515955615251,-0.035460696802678,-2.56667413739679
1.70906352932415,2.50578327986076,1.75944373181136,0.485331193149991,0.81122074023943,-4.36149341958453
0.931678241563444,0.467905199544985,3.17101513655546,3.22982274310213,1.14192266554647,-3.36356721888592
4.13006151413498,-2.16072198062639,4.21602822512755,6.49793250472817,1.09048680507924,-2.28815849791915
-0.991032895621727,0.51152180193418,1.57321362317321,1.61837540680606,-0.70968930363001,-1.10093948240782
5.36024771573465,-4.23227249573502,7.56807264274641,9.21292744783328,1.38758337355855,-3.13693430137031
3.42809347837697,-2.40251488123128,5.28013594523899,5.59878612076617,0.797530831829325,-2.43335376512954
3.2819112339219,-1.72417134648335,3.98354476065079,4.66091618800264,0.930944665225911,-2.82463455343757
-11.5831804213278,8.31592249273561,-7.8415193083453,-10.5079328485109,-4.67426949374065,2.22843415610487
-10.0900833344246,4.6952487977022,-7.96216027151575,-9.28206606072574,-3.52481392519498,3.34763145923649
-12.2899087094077,7.16758529152292,-10.9672750955019,-12.4644000517947,-4.12203885879055,3.14573799549518
-12.9474885443798,7.62204594031109,-9.48759653892726,-12.4494899948449,-5.223312817551,2.69749788847743
-7.9960605296978,3.11338411244606,-4.43853338065462,-5.0991695982541,-3.22621854717216,2.33621910682684
-3.57410347097616,-1.36271181968812,-6.49601513377063,-5.59698020507208,-0.600978328555711,4.26468639505356
-7.19940259143899,1.59671460489845,-7.05205052787567,-8.12714744315019,-2.29373338528745,3.89740970736736
0.584759177484605,-4.6568940008279,-0.0146510432745727,3.50698317661072,0.374186493281074,3.06585883521469
-6.48332193030433,0.224920724510781,-3.52274602418192,-4.12483025661864,-1.55710550190081,3.60389378299904
-0.664664778096586,-2.46658352366174,-1.93906986282326,-1.11659630977897,-0.975553478164786,3.59162153999559
-4.08791789159852,3.1934792588746,-6.20119738467471,-6.63437509531883,-0.815163859526366,2.25705154634176
-8.03733273785137,8.19516443094435,-9.32641667198528,-11.9393535069516,-2.33162663585753,2.25429558194163
-3.75297903169462,2.69050072112551,-6.54221307593591,-6.04947586973545,-1.10407126061179,2.42062219219315
-5.79920546016841,3.65451985379331,-6.90385835946377,-8.87255827409689,-1.00937526659254,2.33940606221906
-4.62899477674931,1.11706947715087,-5.31240584677592,-4.94900226921789,-0.28255245773511,2.53308789992045
2.99986965143353,-0.571299294216786,1.91867527349289,1.83045138385086,0.358644658721877,0.4362868818998
2.80439280246614,-0.808865373633851,1.88457625077907,1.02223563318554,0.338657972394813,0.896412022795354
4.83899214287565,0.126060418454463,3.81486745553419,4.29140204544925,0.291408477623646,-0.603104678560895
-0.781884887816865,2.30316513333713,-0.316519534772718,-2.26970157182956,-1.3269754158077,1.88038977495616
4.02439093607578,-0.391964811977661,0.960100820506931,1.63135902563799,-0.284789877625744,1.37051557481869
6.98221392325577,-4.3874685544008,3.57418531327562,4.23958535878938,2.97068014570993,-0.750968991265002
6.18850615392659,-1.77731773277538,2.10292771721597,1.18834204113588,1.98055796774599,-1.95691109162664
5.55599181667339,-2.02198951479914,-1.15573876213367,-0.13254457724954,1.75680404889785,-0.177931479041216
6.12265441329071,-3.22332484039077,2.42860859289974,2.71923588803335,2.45686837474533,-0.962348562854684
4.5216191882199,-2.57886228462146,0.823189686686755,1.28976003980314,2.26417145610677,-0.384656009991236
10.4138853872949,-9.53191946426136,7.41946586645107,12.2995335030791,3.76352903115686,-0.796052708890481
2.6370740054148,-3.66904149666841,4.90459385421444,5.61942216555682,2.60551076892931,-1.51720890370223
7.9972912072136,-9.19262184887971,7.44250188316438,11.8286083242626,2.90647727948089,-0.805605925443021
10.2475110774157,-9.76436742707614,9.67270066577739,13.6972909094341,4.26382164007572,-1.82086507103318
9.11695947242678,-8.95152074810497,9.2573879358456,11.9735540101019,3.76495655755822,-2.60390642293507
8.90427020197919,-4.46277366096027,7.61809166596313,10.5859027087778,0.955693956746576,-2.14298897114505
7.4930848202675,-5.48119052632762,3.56635163637818,7.87092960272076,2.06579568141263,-1.38694157387601
7.31346452758603,-3.58458999401972,5.22861675968536,9.16435673209647,1.2809632703723,-1.89228819627502
8.36032844090751,-5.04987953974525,7.44052512042517,10.2626241689233,0.968243260277902,-2.11615799218915
6.65570790593418,-5.35404183037903,4.92711448120947,9.4369945608656,1.71855633961929,-1.37589378918871
5.92001772877988,-4.70529163702607,2.77168976963579,6.44341581461483,1.48275431694195,-1.23566357395033
7.09904704793741,-7.94871029972675,4.60068088636626,10.8844591054752,3.09483462433421,-1.102484494436
8.84730692582548,-7.28999225100432,8.25499386399509,11.3407528841136,3.14101957958122,-2.82949796661514
12.0526912000966,-9.86260924741125,8.55529565482339,13.2918878060822,4.13922604422097,-2.74285338276873
8.31797995957085,-6.84234947967871,4.8690572699388,10.3137309930718,2.77094147238861,-1.10101783695772
-12.4607142351078,12.2400267436254,-10.2919210660125,-14.8332391052632,-4.71177184047098,0.904175073607182
-8.28923582559755,8.13719630754825,-7.48762175486314,-9.68018129423988,-2.25822243992532,0.524544904582235
-10.7577402966111,11.7223599676623,-9.21036334313842,-11.7101477735097,-4.91517818169791,2.07498146313384
-13.8163187224469,12.4089721326608,-11.1763499383556,-15.3732373671589,-4.52670819233654,1.37511388508371
-3.91600935366246,6.55370216577603,-6.98208193251343,-8.91878834098214,-2.78027050705582,0.914666037648079
-13.4042571989708,11.3962737878633,-9.59190827041318,-13.9759956421127,-3.93521278330076,0.891842853327869
-9.69767781463487,7.63592693992248,-8.97865684075689,-10.985604445063,-3.33566079692614,2.13189102807855
-9.13031638065812,8.38483223413719,-7.39368935188922,-10.9264046307228,-2.76837793574042,0.976139220125604
-13.0832245527,10.0022178605651,-10.2165966618252,-14.1723848733446,-4.52422336163156,2.91138180361818
-11.2692978427601,10.7828129291894,-9.61245992564934,-13.6142813292878,-4.23792282706499,0.691949891466942
-13.0300080477957,6.84742951329332,-10.2614505982819,-12.8708717950717,-2.30384333735095,2.88602405206889
-10.4173453608454,6.96329803549973,-7.66222615599967,-12.2966807203137,-2.98114855027724,2.64925170864646
-10.3557752770466,6.76014235338937,-9.49552768479648,-13.2149618794959,-1.69492423971192,2.57081223068802
-7.346945376905,4.82688942355513,-4.31127692700405,-7.37148332155326,-0.822986415371772,0.637301135489952
-5.47890279394487,3.96955374332031,-4.76745455741213,-7.36029835669967,-1.25828747699118,1.97654785929203
-2.61678311423465,1.26764194076102,3.65617781605007,-1.02400813754738,-1.96827991505645,0.261336884984061
-0.24159167498938,0.882192213727158,5.43924818062623,0.857751546636657,-2.06079595592142,-0.762280966049549
-4.8355561908833,1.98780452718934,-1.35510612827891,-5.10873205832271,-3.00511023796881,1.78023968195087
-2.36330311584464,0.838834307673167,0.601750725315394,-1.85045625634482,-0.672530574094041,0.399591360016973
-2.19790375911426,1.00148838566408,1.87456789035218,-2.08397649377138,-1.53080087582267,0.110085815799255
2.3672563160132,-3.52083893442967,4.62406292885793,2.92814443268533,0.0510924989180954,-0.968744679525639
-2.68812492084908,1.1034388657453,-2.00125008648859,-6.14437742611722,-0.734208060153755,0.0894604854004421
1.36002006046737,-1.39085618863623,2.54548277694917,0.820406392624627,0.645762411050098,-1.34510669203762
2.31199003256625,-2.26745855269943,2.098139565961,0.824988097865282,0.403169431814598,-0.784334578574297
-2.51451445187709,2.0174732618108,-1.74088872268467,-5.43219805402438,-1.30585175629419,0.510813378009974
11.73972808258,-12.2127871154076,10.8063041375368,14.7566677976024,5.72132746313011,-2.16788597678108
7.60511132290717,-7.08768729460533,9.36322328106297,11.1673450200584,2.32800518034159,-1.31243609387654
1.34684463599107,-3.32854396443406,2.43634436631606,1.46742627478365,1.65160173209736,-1.19550312341738
11.2898551817517,-11.489481481641,10.8774972589211,14.8835178264418,5.0622417033572,-2.20779081446336
7.75119737088592,-9.27426566516337,5.59356820985382,8.89859710743714,4.10382040067966,-1.32635350454759
10.1747951655065,-8.08177352310249,7.82182579615154,12.6832058167064,5.10600488970102,-2.19802647756276
9.45244278878166,-8.30276929756505,8.98728378003858,11.1687040839801,4.79914555675949,-2.41170837480691
7.23235485944367,-4.82101523584709,4.58434927504276,7.56534868157875,3.17076927058152,-1.61377764396797
5.58347421772456,-1.35270883413236,4.23786679539188,5.03726008988895,1.85393171240021,-1.70629043344235
6.7278255542808,-2.96407024018503,4.48983191707362,5.69931616999396,3.33357938522134,-3.2278146592268
3.27558065336106,0.0229786826243331,-0.61869291693713,3.08289031161345,-0.0695773524132268,-0.713843224732221
4.99464586913116,-2.9456689560518,4.32978953681854,6.71979316754175,1.91944814686268,-1.90851810229583
4.97324102629978,-0.668901491419383,0.881594090141217,2.7339454209596,1.64512704713314,-2.02524112256632
7.01941931564465,-2.37528557076783,3.86734709110236,8.12915414042356,2.18560706907112,-2.325354856112
6.26357195645776,-1.10557799576524,3.37387597595192,6.05061333966299,1.92123050882656,-2.85798275100878
-9.18480989670724,8.36778152429342,-11.6185581764143,-12.3869464730818,-4.22383664532453,3.69229138232093
-6.63481455222438,4.4224988245442,-10.3001068830895,-8.77882449249359,-1.86289020299795,2.96138907056079
-4.17525104971757,4.55885660586517,-9.84081676692494,-7.49853255886814,-2.08330658654382,3.0526312175265
-5.18916327967008,4.49951114780351,-7.54650982824378,-7.56899205987897,-1.3500810041499,2.15123638111869
-1.22878945706148,2.03616348708718,-2.66161251423008,-1.55642502983032,-0.806582953920679,1.36309418060253
-4.95556188975567,0.534769454144832,-8.07816699109028,-5.38147037776502,-1.54265460739008,3.11893654354914
-2.40385874137784,-0.725213452813113,-3.81965420994567,-1.23561237690201,0.00498316911089802,2.19338373533558
-5.53890736571207,0.262631170848813,-5.78736725539069,-4.35123394315112,-1.13037031600861,3.11207957344966
-3.02089715034807,-0.224163992180513,-7.40400084898324,-4.35942758591937,-1.55354062373265,3.64157944372512
-2.25221707769217,-0.192396421665074,-3.93691280851874,-1.83437160062396,-1.40486748212513,2.46666057397972
-3.2588221917771,-2.0640501814029,-6.27778347771784,-3.490042040363,-1.10101314266555,3.64478841286235
-4.01630911255602,0.262294951714914,-4.21399102052854,-3.32806450304012,-1.66277139018787,2.48576435199668
-2.43960852427313,-0.453557198233188,-6.49726478849285,-4.60403954998843,-1.20742851675507,3.49689606364955
-3.65168733589904,-0.0815086652986995,-4.06669881137087,-1.76406415763635,-1.14340623475542,2.96721248772256
-4.31803879709051,-0.257746110404384,-6.1778634261255,-3.40817757109614,-1.74831609944499,4.09316124786503
1.44859200500715,-1.44872007310465,2.84767859641942,2.87584441530543,-0.731741826863893,1.77467089295605
2.15942033214386,-1.54422078235573,1.79749351057995,1.7874162082333,-0.853275283844465,1.58921625037412
5.21124882791688,-7.55305389689474,6.60573042965106,9.51951003217972,1.09587732382372,2.02896419708296
2.10497148075862,-3.44271766665442,2.79475508044844,4.00297068055441,0.0115956583229007,1.45110754808035
3.27731236426808,-3.96428981819031,3.9579932680777,4.60757866792558,0.213882017901558,1.22591548501487
0.00870220112493094,3.63901785152491,0.606791906746447,-3.52258747968011,-1.02015597335776,-1.45827891592064
-0.116628341489608,4.37768536642714,0.486301196146331,-3.34537053856826,-1.07828037097466,-1.76309239936812
-2.23587439141079,3.47330161135908,-1.16567128317221,-4.87028757584544,-0.104561119459844,-2.16983819492349
-1.85074040493043,3.59223131814696,-1.07293265229056,-4.75678693266775,0.09135432383269,-1.61297349607098
-1.80231119380054,4.50364674402825,-1.16641176918581,-5.70645963247745,-1.33492596713239,-1.27790838891087
2.34281996815265,-1.01825483414225,6.54261010846181,5.15886732227044,1.30857337736981,-2.91063772234418
4.32009455302702,-2.38649250999613,8.54952409882289,6.87083154454756,2.79375889688088,-3.96234872444896
3.15634195172154,-1.31786607995279,3.08242719099299,3.03844885787356,1.59552754372895,-2.55567603521645
-0.353686646831887,2.85394598019675,2.39812169276833,0.488165610783614,-0.126153152892777,-2.07421055091284
2.48179576527555,-1.42657428300643,5.09010644381657,3.48020886856865,2.30845412067932,-2.64382722206719
2.55540881501489,-0.0913227920389488,4.68872836482039,1.80962035571252,1.80444065248962,-2.40218955328801
-1.18084569772625,0.541429103374072,5.82058642283639,3.92151014536926,-0.351029820132879,-1.2947928685521
2.53108032664196,-0.258422028457003,5.85049867039744,3.19394558303565,2.10757349959567,-3.69406507953101
-0.0834604578008361,1.45966763554752,2.65812735576643,-0.372466498105563,0.286747083073487,-2.36274280640709
1.74889836217393,0.89273891551648,5.5575305445588,2.33263318431257,1.61388426664052,-4.3264940450084
1.59230084811568,-5.04973041014742,6.5078388028261,5.18734738306146,1.92907157006496,-1.8170834718789
5.959381550962,-7.68458834810977,10.6200221135172,9.72513976434217,3.27436464611548,-3.19481384597312
1.67687046383999,-2.59177345707197,4.36474909376881,3.80643590491096,2.32971600026435,-3.47900508767809
3.81204329163798,-5.26912036149169,7.14578895895876,6.41687174418179,1.97736011106814,-1.22265830948013
2.18465596798679,-5.16693216195649,6.93371106497791,5.77981550343904,2.02332839444706,-2.3630151495131
-7.80896427479023,3.89114938792467,-6.72348140459957,-7.4425742042647,-2.90401691821994,2.63816536489758
-9.58408048158094,7.32885322352684,-5.59735427787089,-9.09014787897753,-4.69211485303514,1.61709760347333
-11.49956207308,8.06179161287438,-7.8326779357317,-11.9067606887719,-4.50336506668045,1.89854549732558
-10.3522944580657,6.1309986476814,-7.05899462777213,-9.86695520246308,-3.54713322145107,1.74979080715797
-10.9879802539339,6.32717694874733,-9.75645427164407,-11.75727029247,-4.07324528855314,3.05936012505062
-3.30247992368696,0.0909954342047912,-7.19267367492384,-4.56267451190291,-1.73027262406046,3.860044077043
-3.5556534502053,-0.981438113297995,-5.25661818732421,-2.51678699985895,-1.48111314897134,3.23915677385019
-1.96429511387675,-2.09074180538468,-4.49402918202252,-2.62767817901912,-0.588848442377079,3.20075089422913
-0.71667443162636,-2.94896746365947,-0.455892259710555,3.3259480659315,-0.820568806902971,2.7621936811719
-0.204341588141352,-1.16284953081448,-3.86199056187281,-0.430811811194671,-0.915533445624909,3.14578866721383
-5.50061220395114,4.19783409402209,-8.46202100472289,-7.25422716802718,-1.91308136342683,2.47502288291196
-2.07690371120929,3.01101659399347,-5.12799694792354,-3.9511138232701,-0.536377755078766,1.28017159725998
-3.0720765383228,3.85682788163673,-5.08375600259322,-3.69519743729143,-0.771027825030804,1.25795126888998
-5.58087851517429,4.67771048422085,-10.6383220392384,-9.16994040514411,-1.48296887122107,3.01050758985154
-10.1008355609896,8.06752715506388,-13.320776790947,-14.4120411750214,-3.82649647019543,4.30718660391589
-0.105275401140422,4.38033310945441,-0.00766134567410882,-0.8247561742713,-3.15697173199496,1.18004156255895
1.63627459724146,4.14959314689359,-0.0826460060769217,-0.581085660030412,-1.82295866837024,-0.00329640298391588
-1.50919487000109,5.28264885698164,-0.524093233538618,-1.96363459811085,-2.48538774040018,0.183564668596363
-0.609851712465229,5.45279821295242,-1.97635872296324,-2.13074421047585,-2.25056408070948,0.384319135762679
2.51909348202915,1.71034234785716,-0.303862672783985,0.218859071257756,-0.787293680013999,0.894110479250811
3.95920520557554,0.107403277935749,1.19986351152191,1.08488026040946,1.15163108621288,-1.44226251633476
8.52682297702347,-2.8044079725343,3.24852823391826,4.93019524790547,1.5918984630749,-0.933454698910568
4.40277372855033,-2.16179220999822,1.28724289004126,0.804206049906501,3.09452539500407,-1.52504289276527
7.35770326064682,-4.95543205518802,2.61893125258256,3.73451902683628,2.78540935480016,-0.908624892529329
9.21286884079073,-6.57151781595987,4.62861942669895,6.32353239921894,3.50698685303383,-1.04580065603526
13.2898932399118,-11.3639063253209,11.8254932737065,16.9158683607257,5.05664323946477,-2.2073928334444
13.0672688722614,-13.2444150206298,11.2635067511383,16.2708967195658,5.6018340332118,-0.889963959388222
7.72680070828173,-9.54279681121857,10.040309054063,13.3580390263721,3.13357910971515,-0.647937265742831
8.87820213145299,-7.00649326051935,8.69685289781364,11.3080753915898,3.58171863556917,-3.00006072725546
8.34472074569569,-9.15684420213977,8.14202843778341,11.230852282147,3.07500165280651,-0.814828309238745
7.95174811018318,-9.50466398669878,8.89974584223773,11.7653714515274,3.3011081021668,-1.16115325627412
8.32134429835319,-8.18545943321857,9.9826735233562,12.9541717748914,4.33851649466263,-2.40704503370375
7.22972534201575,-5.60475114517351,7.37207323849703,8.40749124297398,1.82433695578531,-1.31921013916368
12.852582691891,-11.1984319716399,12.5984584621857,16.9033970162036,4.50108055576783,-2.53410092352018
8.02187803584764,-6.66831608714333,4.25108173570957,7.08273651464753,3.66847607351041,-1.41946299397904
8.77314585574041,-9.43266937494528,6.88169706549667,12.506363400648,4.28885625001661,-0.270422837708433
10.2429234959225,-10.7182131863239,9.33997488333111,14.2496073228599,4.3034326325432,-1.88115117532567
11.9620686463449,-12.2592998802643,10.914067132752,14.509942461151,5.74845877624313,-2.52512665955824
4.30777184239142,-4.57457794801909,6.02190657554893,7.74412229384953,1.39714584907687,-0.36594711447217
5.82944915476276,-6.43581636050261,5.50360180851773,8.06375183781238,1.85267132472103,-1.12819022167898
